transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
400789,ACC4293,ACC3062,49443.9,IMPS,Hyderabad,2025-10-26 22:40:26.057466
141393,ACC9071,ACC8120,25236.36,RTGS,Bangalore,2026-01-22 22:40:26.057523
155781,ACC2733,ACC4849,41911.62,NEFT,Bangalore,2025-02-24 22:40:26.057562
643216,ACC8596,ACC5159,35675.21,IMPS,Hyderabad,2025-09-03 22:40:26.057592
502917,ACC2971,ACC3928,8529.78,UPI,Pune,2025-12-05 22:40:26.057609
619483,ACC3735,ACC1023,36565.85,IMPS,Hyderabad,2025-02-19 22:40:26.057626
545963,ACC9704,ACC8430,35565.85,NEFT,Mumbai,2025-12-29 22:40:26.057642
998524,ACC5867,ACC3312,15706.2,UPI,Hyderabad,2025-11-05 22:40:26.057657
889479,ACC6996,ACC5093,413.43,UPI,Pune,2025-04-16 22:40:26.057672
465896,ACC2100,ACC1041,9563.11,NEFT,Mumbai,2025-07-09 22:40:26.057687
538321,ACC8046,ACC4221,11092.66,IMPS,Mumbai,2025-04-19 22:40:26.057703
554676,ACC8435,ACC1293,27416.92,NEFT,Delhi,2025-04-24 22:40:26.057719
914219,ACC7372,ACC9738,1886.5,NEFT,Hyderabad,2025-06-23 22:40:26.057734
749355,ACC8691,ACC6143,7420.9,UPI,Mumbai,2025-08-22 22:40:26.057749
623128,ACC3934,ACC3440,48933.14,NEFT,Hyderabad,2025-02-28 22:40:26.057764
193543,ACC7938,ACC1538,35774.63,NEFT,Delhi,2025-06-12 22:40:26.057778
307926,ACC2600,ACC2523,19975.15,RTGS,Delhi,2026-02-16 22:40:26.057793
956596,ACC1454,ACC5461,26919.35,UPI,Mumbai,2025-10-27 22:40:26.057808
574070,ACC2116,ACC8034,37310.93,UPI,Hyderabad,2025-03-18 22:40:26.057823
488124,ACC2259,ACC9212,32801.98,NEFT,Hyderabad,2025-05-12 22:40:26.057837
368243,ACC6625,ACC1953,14515.91,RTGS,Mumbai,2025-09-27 22:40:26.057852
816955,ACC9631,ACC1443,18264.15,IMPS,Pune,2026-01-12 22:40:26.057867
364292,ACC7662,ACC1172,35775.38,UPI,Delhi,2025-03-13 22:40:26.057881
335880,ACC1450,ACC9206,44342.24,RTGS,Bangalore,2025-04-07 22:40:26.057897
896590,ACC6612,ACC5787,3343.08,RTGS,Hyderabad,2025-07-28 22:40:26.057912
916453,ACC3014,ACC5587,42048.23,RTGS,Mumbai,2025-05-19 22:40:26.057926
874327,ACC9109,ACC6691,18130.76,UPI,Hyderabad,2025-03-18 22:40:26.057941
626878,ACC1446,ACC7237,28259.66,NEFT,Pune,2025-10-10 22:40:26.057956
572644,ACC1847,ACC6927,6719.85,IMPS,Mumbai,2025-10-14 22:40:26.057970
350795,ACC2860,ACC8751,13898.75,IMPS,Pune,2025-03-04 22:40:26.057985
322215,ACC7021,ACC7504,1902.82,NEFT,Bangalore,2025-06-01 22:40:26.057999
854313,ACC2580,ACC3801,49155.81,UPI,Bangalore,2025-09-04 22:40:26.058014
650125,ACC8919,ACC1139,40981.22,IMPS,Bangalore,2025-10-23 22:40:26.058029
504324,ACC7918,ACC2446,40904.28,NEFT,Delhi,2025-12-02 22:40:26.058044
945564,ACC5430,ACC5076,29229.59,IMPS,Pune,2025-11-03 22:40:26.058060
804696,ACC5118,ACC9744,7144.99,RTGS,Mumbai,2025-04-25 22:40:26.058074
135077,ACC4907,ACC4670,49023.54,RTGS,Mumbai,2025-07-18 22:40:26.058089
215241,ACC3229,ACC1906,42195.44,UPI,Bangalore,2025-06-26 22:40:26.058103
152991,ACC7029,ACC4517,1024.21,IMPS,Hyderabad,2025-09-27 22:40:26.058118
863595,ACC4004,ACC2085,2497.0,IMPS,Hyderabad,2026-02-07 22:40:26.058132
615654,ACC9135,ACC9384,34698.12,IMPS,Delhi,2025-03-10 22:40:26.058147
946878,ACC5514,ACC5102,9501.5,IMPS,Mumbai,2026-01-05 22:40:26.058161
168723,ACC7500,ACC5694,17421.61,RTGS,Pune,2026-02-05 22:40:26.058183
828049,ACC3460,ACC9427,11307.9,IMPS,Delhi,2025-06-05 22:40:26.058213
967781,ACC9079,ACC7622,44533.73,UPI,Delhi,2025-12-30 22:40:26.058230
389762,ACC3910,ACC1343,17481.55,NEFT,Mumbai,2025-08-11 22:40:26.058247
462754,ACC5008,ACC2052,7912.47,RTGS,Pune,2025-06-02 22:40:26.058273
408379,ACC9402,ACC2934,22379.82,UPI,Hyderabad,2026-01-21 22:40:26.058290
850751,ACC6616,ACC2532,25976.49,UPI,Mumbai,2026-02-16 22:40:26.058305
176444,ACC7921,ACC8310,4647.6,RTGS,Mumbai,2025-02-26 22:40:26.058320
