transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
647778,ACC1859,ACC3843,33679.72,NEFT,Hyderabad,2025-10-14 22:40:26.240565
957360,ACC5093,ACC3897,28233.48,NEFT,Delhi,2025-12-19 22:40:26.240613
561426,ACC9170,ACC4021,4821.93,UPI,Bangalore,2026-01-14 22:40:26.240634
619360,ACC8270,ACC8888,34982.1,IMPS,Mumbai,2025-02-21 22:40:26.240651
305071,ACC4362,ACC9724,16604.94,IMPS,Delhi,2026-02-02 22:40:26.240667
856842,ACC7402,ACC3509,8001.52,UPI,Bangalore,2025-10-11 22:40:26.240683
725963,ACC6598,ACC8489,3664.89,RTGS,Delhi,2025-10-09 22:40:26.240698
745838,ACC9582,ACC9619,20636.38,UPI,Pune,2025-07-22 22:40:26.240713
107201,ACC9437,ACC6461,972.47,UPI,Hyderabad,2025-05-13 22:40:26.240728
119351,ACC7118,ACC8963,48050.23,UPI,Hyderabad,2025-05-01 22:40:26.240743
608074,ACC3025,ACC9250,5971.9,RTGS,Mumbai,2025-11-30 22:40:26.240757
710553,ACC1049,ACC8544,4863.85,IMPS,Delhi,2025-12-27 22:40:26.240773
586343,ACC9377,ACC4658,45008.62,RTGS,Delhi,2025-09-20 22:40:26.240788
698480,ACC4891,ACC8768,42071.84,RTGS,Hyderabad,2025-12-29 22:40:26.240802
617338,ACC9005,ACC8503,31973.82,IMPS,Bangalore,2025-08-09 22:40:26.240817
919283,ACC8777,ACC1154,35026.81,IMPS,Pune,2025-03-17 22:40:26.240831
677215,ACC9194,ACC5584,37229.84,IMPS,Delhi,2025-10-26 22:40:26.240846
858253,ACC4861,ACC5210,48748.41,IMPS,Mumbai,2025-11-16 22:40:26.240861
266311,ACC6160,ACC1024,49819.18,UPI,Bangalore,2025-10-30 22:40:26.240875
198163,ACC9501,ACC5554,6086.26,RTGS,Pune,2025-12-03 22:40:26.240891
140443,ACC5692,ACC3187,13279.27,IMPS,Bangalore,2025-10-06 22:40:26.240906
971836,ACC5031,ACC2690,36334.45,UPI,Hyderabad,2025-05-06 22:40:26.240922
258192,ACC5561,ACC2443,36095.46,NEFT,Delhi,2025-09-18 22:40:26.240938
512238,ACC7795,ACC7824,37785.21,NEFT,Bangalore,2025-02-20 22:40:26.240954
181817,ACC2715,ACC2610,23031.91,IMPS,Hyderabad,2025-09-20 22:40:26.240971
332252,ACC2409,ACC3743,40704.55,IMPS,Bangalore,2025-07-02 22:40:26.240987
107544,ACC8987,ACC1116,43144.84,IMPS,Bangalore,2025-03-22 22:40:26.241004
594159,ACC2927,ACC4425,24261.09,IMPS,Mumbai,2025-10-10 22:40:26.241020
371552,ACC5676,ACC6460,26744.82,UPI,Hyderabad,2025-07-18 22:40:26.241036
685701,ACC8852,ACC1536,47140.46,NEFT,Bangalore,2026-01-11 22:40:26.241051
657851,ACC6432,ACC5815,48166.76,UPI,Hyderabad,2025-10-14 22:40:26.241067
959509,ACC1518,ACC7784,27327.9,NEFT,Delhi,2025-07-10 22:40:26.241084
881729,ACC9667,ACC4963,18120.09,RTGS,Pune,2025-12-11 22:40:26.241100
756953,ACC1252,ACC5677,27821.03,RTGS,Mumbai,2025-06-08 22:40:26.241116
258766,ACC9136,ACC2402,12842.29,IMPS,Mumbai,2025-07-29 22:40:26.241135
857729,ACC4909,ACC4561,30488.37,IMPS,Bangalore,2025-12-04 22:40:26.241151
742717,ACC9694,ACC3305,18852.58,IMPS,Mumbai,2025-08-28 22:40:26.241167
856504,ACC9150,ACC3497,41322.93,UPI,Hyderabad,2025-04-18 22:40:26.241183
188999,ACC8191,ACC6535,38248.17,RTGS,Delhi,2025-10-04 22:40:26.241199
525931,ACC9215,ACC6522,35489.57,NEFT,Pune,2025-02-24 22:40:26.241215
752840,ACC4732,ACC5062,22434.86,RTGS,Delhi,2025-04-23 22:40:26.241231
599254,ACC7540,ACC6414,10974.14,IMPS,Delhi,2025-04-02 22:40:26.241247
278852,ACC8987,ACC6659,7671.13,IMPS,Mumbai,2025-08-02 22:40:26.241262
320410,ACC2246,ACC8808,8660.15,UPI,Bangalore,2025-11-09 22:40:26.241277
551577,ACC3901,ACC6991,8626.76,IMPS,Hyderabad,2025-09-20 22:40:26.241291
873616,ACC6085,ACC7040,9582.71,IMPS,Mumbai,2026-01-08 22:40:26.241306
286105,ACC5081,ACC8056,17421.19,IMPS,Bangalore,2025-08-14 22:40:26.241321
385714,ACC3449,ACC3204,35735.21,IMPS,Pune,2025-09-20 22:40:26.241335
782169,ACC3392,ACC1790,32017.49,RTGS,Hyderabad,2025-08-28 22:40:26.241349
303920,ACC5038,ACC6020,49556.13,UPI,Mumbai,2025-11-29 22:40:26.241364
