transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
261116,ACC7979,ACC9828,34609.03,UPI,Hyderabad,2025-12-21 22:40:26.151539
909192,ACC2958,ACC9280,4629.71,RTGS,Hyderabad,2025-04-28 22:40:26.151601
458364,ACC3912,ACC5150,42600.55,IMPS,Hyderabad,2025-12-14 22:40:26.151624
985687,ACC8249,ACC7510,21231.93,NEFT,Hyderabad,2025-07-12 22:40:26.151642
411070,ACC8320,ACC9919,48962.53,RTGS,Hyderabad,2025-04-08 22:40:26.151659
881062,ACC2355,ACC9655,45180.11,NEFT,Bangalore,2026-01-17 22:40:26.151705
593960,ACC7168,ACC7074,23331.92,RTGS,Bangalore,2025-12-09 22:40:26.151737
525377,ACC3887,ACC7171,38079.8,NEFT,Bangalore,2025-07-21 22:40:26.151756
748945,ACC9281,ACC5739,14637.32,RTGS,Bangalore,2026-02-04 22:40:26.151772
963347,ACC5202,ACC2757,10524.1,IMPS,Hyderabad,2026-01-05 22:40:26.151787
282837,ACC1912,ACC8117,7265.17,IMPS,Bangalore,2026-01-18 22:40:26.151802
864701,ACC3243,ACC5853,29206.62,NEFT,Hyderabad,2026-01-28 22:40:26.151818
425763,ACC7257,ACC1686,11680.88,NEFT,Delhi,2025-12-12 22:40:26.151833
457908,ACC7667,ACC8799,44866.7,RTGS,Delhi,2025-04-02 22:40:26.151848
497699,ACC5657,ACC1677,43077.63,RTGS,Pune,2025-04-27 22:40:26.151863
871276,ACC4774,ACC7967,15257.41,RTGS,Pune,2025-07-19 22:40:26.151878
910130,ACC1564,ACC4977,24923.03,IMPS,Delhi,2025-12-28 22:40:26.151893
262977,ACC1601,ACC3044,10584.72,NEFT,Hyderabad,2025-07-29 22:40:26.151908
741428,ACC5969,ACC8189,44529.45,NEFT,Bangalore,2025-04-26 22:40:26.151933
686541,ACC3205,ACC9371,6260.55,NEFT,Pune,2026-01-04 22:40:26.151949
401723,ACC8020,ACC6010,29584.16,RTGS,Hyderabad,2025-08-18 22:40:26.151964
214351,ACC6901,ACC3211,14023.2,UPI,Bangalore,2025-10-01 22:40:26.151979
196195,ACC3227,ACC2503,12226.4,NEFT,Delhi,2025-08-11 22:40:26.151994
600495,ACC1220,ACC2804,14340.91,NEFT,Pune,2025-10-29 22:40:26.152009
330279,ACC2797,ACC4044,30541.61,UPI,Bangalore,2025-05-05 22:40:26.152024
939906,ACC2305,ACC1067,39672.96,UPI,Bangalore,2025-10-21 22:40:26.152039
919220,ACC8840,ACC6012,1833.04,IMPS,Hyderabad,2025-08-30 22:40:26.152054
109934,ACC6973,ACC7179,36704.42,UPI,Bangalore,2025-06-20 22:40:26.152122
325545,ACC1632,ACC6411,27901.72,IMPS,Hyderabad,2025-06-24 22:40:26.152139
315389,ACC2243,ACC4724,46831.42,RTGS,Bangalore,2025-06-27 22:40:26.152154
781452,ACC2268,ACC7571,42485.79,UPI,Hyderabad,2025-06-10 22:40:26.152168
322900,ACC4715,ACC3427,43439.52,NEFT,Mumbai,2025-06-14 22:40:26.152184
932480,ACC4397,ACC8925,31209.84,UPI,Mumbai,2025-09-02 22:40:26.152199
433226,ACC1075,ACC8609,20506.18,RTGS,Pune,2025-07-07 22:40:26.152214
285538,ACC1129,ACC2813,11509.09,RTGS,Pune,2025-08-31 22:40:26.152231
891475,ACC2416,ACC1464,993.17,UPI,Delhi,2025-09-19 22:40:26.152246
280124,ACC8080,ACC4307,10474.11,UPI,Pune,2025-05-04 22:40:26.152260
124481,ACC2593,ACC5252,9083.07,UPI,Delhi,2025-03-25 22:40:26.152275
399208,ACC8491,ACC2010,38200.41,IMPS,Hyderabad,2025-03-23 22:40:26.152290
983856,ACC2166,ACC4690,11805.99,IMPS,Pune,2025-11-07 22:40:26.152306
534600,ACC5730,ACC9520,37898.3,UPI,Pune,2026-01-03 22:40:26.152321
390353,ACC2854,ACC1314,37823.82,UPI,Bangalore,2026-02-11 22:40:26.152336
874749,ACC4583,ACC5722,25645.27,NEFT,Bangalore,2025-12-30 22:40:26.152351
849839,ACC2979,ACC1521,10957.16,IMPS,Mumbai,2025-04-23 22:40:26.152373
101773,ACC7308,ACC5522,2213.45,RTGS,Delhi,2025-12-27 22:40:26.152400
101018,ACC4021,ACC4873,29050.32,NEFT,Delhi,2025-03-29 22:40:26.152418
834530,ACC5697,ACC1953,45921.03,NEFT,Pune,2026-01-05 22:40:26.152441
557493,ACC8685,ACC5582,24528.64,NEFT,Pune,2025-07-09 22:40:26.152462
348545,ACC1312,ACC2053,46149.94,IMPS,Mumbai,2025-03-16 22:40:26.152477
477523,ACC4850,ACC2320,34897.31,NEFT,Delhi,2026-01-27 22:40:26.152492
