transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
721644,ACC6976,ACC4384,25634.62,NEFT,Hyderabad,2025-04-26 22:40:26.148950
418049,ACC9670,ACC3184,8133.01,UPI,Bangalore,2025-10-20 22:40:26.149012
826009,ACC7448,ACC6071,36891.67,NEFT,Mumbai,2025-09-09 22:40:26.149035
399485,ACC9819,ACC2427,22457.84,IMPS,Bangalore,2025-05-21 22:40:26.149053
733948,ACC4342,ACC9078,31261.9,IMPS,Delhi,2026-02-15 22:40:26.149070
671655,ACC7887,ACC2174,2400.66,UPI,Bangalore,2026-01-20 22:40:26.149099
387194,ACC9882,ACC2552,39350.19,RTGS,Pune,2025-04-06 22:40:26.149131
745996,ACC6490,ACC3374,29676.28,UPI,Hyderabad,2025-04-26 22:40:26.149149
174389,ACC2460,ACC5327,12724.34,UPI,Hyderabad,2025-05-31 22:40:26.149189
601838,ACC3810,ACC8499,771.74,UPI,Hyderabad,2025-06-09 22:40:26.149210
137963,ACC2859,ACC9443,47278.03,NEFT,Hyderabad,2025-03-14 22:40:26.149226
985287,ACC6232,ACC4388,24587.05,RTGS,Pune,2025-07-08 22:40:26.149242
620261,ACC3668,ACC5236,33427.18,IMPS,Mumbai,2025-07-01 22:40:26.149257
707856,ACC9734,ACC9546,26622.4,RTGS,Delhi,2025-11-21 22:40:26.149271
565937,ACC7831,ACC2502,35700.73,NEFT,Delhi,2025-05-01 22:40:26.149286
576962,ACC9388,ACC9715,42792.53,UPI,Mumbai,2025-10-12 22:40:26.149301
711696,ACC1880,ACC6299,46178.81,IMPS,Pune,2026-01-01 22:40:26.149316
979189,ACC4951,ACC8293,46717.92,UPI,Pune,2025-08-15 22:40:26.149331
480345,ACC4650,ACC1080,47804.67,NEFT,Pune,2025-07-25 22:40:26.149345
242550,ACC9800,ACC3269,44079.16,UPI,Bangalore,2025-03-05 22:40:26.149360
354480,ACC5618,ACC3610,48509.06,UPI,Delhi,2025-12-06 22:40:26.149375
324360,ACC3704,ACC1824,11371.21,IMPS,Bangalore,2025-04-05 22:40:26.149390
907412,ACC2626,ACC4702,34009.93,RTGS,Pune,2025-09-09 22:40:26.149414
498949,ACC3195,ACC2430,38076.26,IMPS,Mumbai,2025-05-28 22:40:26.149429
658001,ACC9799,ACC1019,2414.52,IMPS,Mumbai,2025-04-17 22:40:26.149444
884404,ACC6593,ACC1311,48491.75,NEFT,Delhi,2025-09-15 22:40:26.149460
629086,ACC5261,ACC1361,44984.02,RTGS,Pune,2025-05-11 22:40:26.149474
615391,ACC7476,ACC2766,44130.01,RTGS,Delhi,2026-01-19 22:40:26.149499
187131,ACC1184,ACC2286,8157.63,UPI,Hyderabad,2025-11-07 22:40:26.149515
880976,ACC2327,ACC9777,27939.61,IMPS,Delhi,2025-07-09 22:40:26.149529
945681,ACC8288,ACC1554,9907.56,UPI,Bangalore,2025-09-11 22:40:26.149545
271585,ACC8469,ACC1745,39882.16,IMPS,Delhi,2026-01-17 22:40:26.149560
321937,ACC2432,ACC9679,2256.71,UPI,Bangalore,2025-05-28 22:40:26.149575
786915,ACC2240,ACC2943,24542.78,RTGS,Bangalore,2025-12-19 22:40:26.149590
358932,ACC4146,ACC8616,21108.88,NEFT,Hyderabad,2025-04-11 22:40:26.149607
676199,ACC6226,ACC3609,1487.15,IMPS,Pune,2025-10-31 22:40:26.149622
951675,ACC8716,ACC9790,3813.78,RTGS,Pune,2025-08-18 22:40:26.149637
839338,ACC5848,ACC5643,15584.11,IMPS,Hyderabad,2025-06-18 22:40:26.149651
216788,ACC7644,ACC5603,46288.21,UPI,Hyderabad,2025-07-19 22:40:26.149666
869018,ACC3017,ACC7302,8597.46,NEFT,Pune,2025-10-09 22:40:26.149687
639703,ACC6514,ACC2430,15964.18,UPI,Mumbai,2025-03-07 22:40:26.149713
686074,ACC1374,ACC3242,17346.2,IMPS,Delhi,2025-06-10 22:40:26.149739
451590,ACC5564,ACC3598,7099.18,RTGS,Delhi,2025-05-25 22:40:26.149763
389673,ACC2519,ACC3706,23499.74,IMPS,Mumbai,2025-02-25 22:40:26.149779
192432,ACC8761,ACC4484,23004.0,RTGS,Bangalore,2025-12-26 22:40:26.149795
815926,ACC4043,ACC3170,8874.28,NEFT,Hyderabad,2025-09-14 22:40:26.149810
380889,ACC1976,ACC8487,28918.71,RTGS,Pune,2025-05-13 22:40:26.149825
418018,ACC6933,ACC9435,12971.36,RTGS,Hyderabad,2026-02-10 22:40:26.149840
565839,ACC6939,ACC5609,5261.01,RTGS,Hyderabad,2025-10-23 22:40:26.149855
526267,ACC6234,ACC5055,23544.42,RTGS,Bangalore,2025-10-06 22:40:26.149869
