transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
598996,ACC8251,ACC2586,26483.28,UPI,Bangalore,2025-08-27 22:40:26.272548
275024,ACC5411,ACC2552,1982.18,NEFT,Hyderabad,2025-09-10 22:40:26.272598
827929,ACC8977,ACC4039,9783.74,IMPS,Bangalore,2025-12-16 22:40:26.272619
700294,ACC6515,ACC3146,47273.99,IMPS,Bangalore,2025-11-06 22:40:26.272637
712778,ACC7270,ACC2554,18657.2,RTGS,Bangalore,2025-05-24 22:40:26.272653
961743,ACC9782,ACC9201,13505.38,RTGS,Mumbai,2025-11-01 22:40:26.272670
219354,ACC9537,ACC3369,34358.55,UPI,Delhi,2025-06-14 22:40:26.272685
600518,ACC5275,ACC5300,21449.29,RTGS,Pune,2025-07-07 22:40:26.272700
806695,ACC2231,ACC3932,26033.3,UPI,Hyderabad,2025-10-01 22:40:26.272715
257130,ACC8257,ACC8844,42758.41,RTGS,Mumbai,2025-06-24 22:40:26.272730
358216,ACC6206,ACC1288,27920.36,RTGS,Pune,2025-05-23 22:40:26.272744
651047,ACC3817,ACC6752,971.6,IMPS,Delhi,2025-07-14 22:40:26.272762
133685,ACC2548,ACC8068,31017.48,NEFT,Mumbai,2025-06-26 22:40:26.272787
622614,ACC5970,ACC6771,48070.8,NEFT,Bangalore,2025-10-31 22:40:26.272819
821818,ACC6394,ACC2115,41277.92,IMPS,Hyderabad,2025-04-15 22:40:26.272843
577401,ACC3323,ACC9454,30275.16,UPI,Pune,2025-10-03 22:40:26.272858
884897,ACC3303,ACC9275,49834.22,UPI,Bangalore,2025-09-06 22:40:26.272873
604034,ACC8945,ACC2162,3543.98,RTGS,Bangalore,2025-02-21 22:40:26.272888
671487,ACC7625,ACC7433,3054.03,IMPS,Mumbai,2025-02-24 22:40:26.272903
505421,ACC2901,ACC4007,41841.24,RTGS,Mumbai,2025-12-31 22:40:26.272918
284199,ACC7354,ACC7626,37530.11,NEFT,Mumbai,2025-10-23 22:40:26.272933
199977,ACC8989,ACC7459,29451.55,IMPS,Hyderabad,2025-11-14 22:40:26.272948
259381,ACC2648,ACC5717,16463.74,RTGS,Hyderabad,2026-02-08 22:40:26.272963
864011,ACC2221,ACC5827,28455.84,IMPS,Pune,2025-06-23 22:40:26.272978
830953,ACC1258,ACC6328,46273.75,IMPS,Delhi,2025-10-23 22:40:26.272992
702961,ACC5849,ACC2144,7002.82,IMPS,Hyderabad,2025-05-04 22:40:26.273007
606307,ACC2892,ACC8157,17628.82,IMPS,Hyderabad,2025-11-16 22:40:26.273022
953862,ACC5973,ACC3288,25273.09,UPI,Delhi,2025-03-19 22:40:26.273036
853516,ACC9454,ACC2129,34522.82,RTGS,Hyderabad,2025-03-12 22:40:26.273051
273898,ACC9387,ACC7986,44012.58,RTGS,Mumbai,2025-04-10 22:40:26.273065
358322,ACC5835,ACC8673,31480.1,NEFT,Mumbai,2025-09-04 22:40:26.273080
365211,ACC4346,ACC6094,7872.34,RTGS,Delhi,2025-06-26 22:40:26.273095
957128,ACC8561,ACC8328,42230.49,UPI,Hyderabad,2025-09-28 22:40:26.273110
404074,ACC8251,ACC5186,34482.23,NEFT,Pune,2025-04-07 22:40:26.273125
634170,ACC4648,ACC3277,10694.95,RTGS,Hyderabad,2025-11-17 22:40:26.273141
159206,ACC1264,ACC8626,41229.4,IMPS,Mumbai,2025-08-28 22:40:26.273156
474583,ACC6876,ACC6396,48317.09,IMPS,Bangalore,2026-01-14 22:40:26.273170
873345,ACC6390,ACC3714,26788.86,IMPS,Bangalore,2025-03-02 22:40:26.273186
702297,ACC6262,ACC4748,20413.53,NEFT,Delhi,2026-02-10 22:40:26.273201
817610,ACC6891,ACC5295,27449.58,RTGS,Pune,2025-06-20 22:40:26.273215
622400,ACC9948,ACC4623,44831.26,UPI,Hyderabad,2025-05-21 22:40:26.273230
542534,ACC4693,ACC9461,24518.35,UPI,Hyderabad,2025-04-19 22:40:26.273245
308854,ACC9308,ACC5466,49262.33,UPI,Delhi,2025-08-09 22:40:26.273260
203346,ACC2672,ACC5031,20295.04,IMPS,Delhi,2025-03-13 22:40:26.273274
485461,ACC1731,ACC7333,29082.12,UPI,Delhi,2025-10-15 22:40:26.273288
135432,ACC2108,ACC5082,47275.18,UPI,Bangalore,2025-05-05 22:40:26.273303
781265,ACC4211,ACC8322,2097.16,IMPS,Delhi,2025-12-20 22:40:26.273317
267318,ACC8372,ACC8032,49682.34,RTGS,Hyderabad,2025-04-25 22:40:26.273332
757084,ACC8644,ACC5633,37899.78,NEFT,Mumbai,2026-02-01 22:40:26.273346
767722,ACC2175,ACC4357,38741.77,IMPS,Pune,2025-09-27 22:40:26.273360
