transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
668117,ACC6674,ACC3112,40469.12,UPI,Mumbai,2025-05-30 22:40:26.172611
953643,ACC9614,ACC5741,7732.59,NEFT,Mumbai,2025-04-28 22:40:26.172664
861503,ACC6700,ACC4803,32809.42,IMPS,Hyderabad,2025-03-05 22:40:26.172685
756508,ACC4309,ACC6275,34564.27,IMPS,Hyderabad,2025-08-29 22:40:26.172702
108473,ACC1740,ACC9764,14306.03,IMPS,Pune,2025-08-26 22:40:26.172719
755956,ACC2781,ACC5947,39420.43,NEFT,Mumbai,2025-05-19 22:40:26.172735
119125,ACC6666,ACC4472,5527.72,RTGS,Hyderabad,2026-02-12 22:40:26.172750
988520,ACC3864,ACC1423,27203.07,NEFT,Mumbai,2025-07-04 22:40:26.172777
769126,ACC4212,ACC3510,44859.47,RTGS,Delhi,2025-06-19 22:40:26.172808
318265,ACC8976,ACC8362,34602.88,RTGS,Hyderabad,2025-09-14 22:40:26.172825
818903,ACC9628,ACC1714,34620.55,NEFT,Delhi,2025-07-10 22:40:26.172841
478800,ACC7955,ACC7903,24727.21,IMPS,Bangalore,2025-06-27 22:40:26.172858
918673,ACC5084,ACC3895,9393.02,NEFT,Bangalore,2025-12-01 22:40:26.172873
364752,ACC8374,ACC3572,41089.4,IMPS,Pune,2025-11-22 22:40:26.172888
435356,ACC8150,ACC8903,3262.7,NEFT,Pune,2025-08-24 22:40:26.172903
966309,ACC2898,ACC5459,44558.82,NEFT,Bangalore,2025-03-08 22:40:26.172918
687620,ACC2659,ACC8365,36823.69,IMPS,Mumbai,2025-05-25 22:40:26.172933
962687,ACC4818,ACC7613,7792.29,NEFT,Bangalore,2026-01-06 22:40:26.172948
917123,ACC1416,ACC4549,14912.99,NEFT,Bangalore,2025-11-01 22:40:26.172963
797848,ACC7244,ACC5778,9456.35,RTGS,Mumbai,2025-11-12 22:40:26.172978
632731,ACC6897,ACC9238,37367.31,RTGS,Mumbai,2025-11-03 22:40:26.172992
629043,ACC9626,ACC9614,21359.46,RTGS,Pune,2025-07-27 22:40:26.173007
451159,ACC9121,ACC6037,13205.35,IMPS,Bangalore,2025-11-30 22:40:26.173022
862938,ACC2386,ACC8472,29946.0,NEFT,Mumbai,2025-02-24 22:40:26.173038
266361,ACC2071,ACC5967,19723.39,RTGS,Bangalore,2025-03-15 22:40:26.173053
191735,ACC2463,ACC3127,23683.32,NEFT,Pune,2025-07-03 22:40:26.173069
629946,ACC1193,ACC5629,37489.33,UPI,Delhi,2025-06-26 22:40:26.173084
590493,ACC5751,ACC9392,37173.55,RTGS,Mumbai,2025-11-19 22:40:26.173099
218053,ACC2338,ACC2622,21789.26,RTGS,Pune,2025-05-27 22:40:26.173114
160843,ACC5680,ACC4996,28777.77,IMPS,Pune,2025-09-04 22:40:26.173128
453522,ACC6074,ACC4737,38830.83,UPI,Hyderabad,2025-03-28 22:40:26.173143
391104,ACC4553,ACC7179,42173.28,IMPS,Delhi,2025-09-29 22:40:26.173158
799494,ACC1020,ACC1524,4933.98,RTGS,Mumbai,2026-01-13 22:40:26.173173
283054,ACC2764,ACC6850,7182.32,RTGS,Hyderabad,2025-10-19 22:40:26.173189
603627,ACC6477,ACC9176,23171.51,NEFT,Bangalore,2025-03-14 22:40:26.173205
264538,ACC6750,ACC4510,39121.52,IMPS,Mumbai,2025-09-12 22:40:26.173220
160499,ACC3918,ACC4209,7676.88,IMPS,Hyderabad,2025-12-10 22:40:26.173235
202379,ACC9130,ACC2151,40411.53,UPI,Hyderabad,2025-03-09 22:40:26.173249
305780,ACC2189,ACC9123,6900.15,IMPS,Pune,2025-05-06 22:40:26.173264
342274,ACC1035,ACC1258,32272.08,RTGS,Hyderabad,2025-05-24 22:40:26.173278
898192,ACC2025,ACC7525,1004.63,IMPS,Pune,2025-11-06 22:40:26.173293
692745,ACC3947,ACC9257,36070.26,UPI,Bangalore,2025-02-21 22:40:26.173308
101359,ACC7234,ACC3060,20593.24,IMPS,Pune,2026-01-10 22:40:26.173323
331123,ACC1292,ACC4347,12706.87,RTGS,Hyderabad,2026-01-06 22:40:26.173337
303714,ACC3296,ACC8131,43285.62,UPI,Hyderabad,2025-08-17 22:40:26.173352
450414,ACC4159,ACC5757,34889.61,RTGS,Mumbai,2025-11-05 22:40:26.173367
145478,ACC5128,ACC3548,11009.52,NEFT,Pune,2025-11-18 22:40:26.173382
624367,ACC2722,ACC6789,49724.1,NEFT,Delhi,2025-08-26 22:40:26.173396
697867,ACC3398,ACC2659,3974.18,RTGS,Mumbai,2025-04-04 22:40:26.173411
522048,ACC7899,ACC7663,35889.83,NEFT,Delhi,2026-01-25 22:40:26.173426
