transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
452643,ACC2226,ACC1202,7382.45,NEFT,Delhi,2025-03-28 22:40:26.038511
917986,ACC8560,ACC4565,39166.84,UPI,Hyderabad,2025-05-09 22:40:26.038576
545295,ACC5102,ACC9040,8552.24,NEFT,Bangalore,2025-09-28 22:40:26.038599
226310,ACC1029,ACC7855,5576.24,NEFT,Delhi,2026-02-15 22:40:26.038633
734136,ACC6406,ACC1263,26487.71,NEFT,Pune,2025-03-28 22:40:26.038663
597007,ACC4460,ACC6961,16026.6,IMPS,Mumbai,2025-10-26 22:40:26.038681
755233,ACC2202,ACC8588,33977.58,IMPS,Delhi,2025-12-31 22:40:26.038705
141632,ACC6474,ACC1052,18895.68,UPI,Hyderabad,2025-11-08 22:40:26.038733
993047,ACC8783,ACC3189,37424.52,NEFT,Mumbai,2025-09-02 22:40:26.038757
884607,ACC3680,ACC8293,21094.38,UPI,Pune,2025-11-15 22:40:26.038773
984079,ACC1190,ACC5042,30473.34,UPI,Mumbai,2025-07-12 22:40:26.038788
672671,ACC2276,ACC8448,35822.36,UPI,Mumbai,2025-04-06 22:40:26.038804
988694,ACC9169,ACC7076,10036.44,NEFT,Hyderabad,2025-12-07 22:40:26.038818
318647,ACC2519,ACC1514,32188.69,IMPS,Hyderabad,2025-12-13 22:40:26.038834
336320,ACC9390,ACC9174,8209.15,IMPS,Mumbai,2025-08-23 22:40:26.038849
818448,ACC2165,ACC6667,16016.14,NEFT,Bangalore,2025-09-27 22:40:26.038863
965902,ACC8183,ACC7743,35880.32,NEFT,Bangalore,2025-02-21 22:40:26.038879
271316,ACC9126,ACC7599,31495.17,RTGS,Bangalore,2025-08-21 22:40:26.038894
972198,ACC8419,ACC3949,43547.62,UPI,Hyderabad,2025-12-25 22:40:26.038920
185052,ACC2576,ACC7220,23668.6,UPI,Hyderabad,2025-07-22 22:40:26.038936
917711,ACC3453,ACC1049,28688.72,IMPS,Delhi,2025-08-29 22:40:26.038950
488096,ACC3599,ACC2974,37195.04,NEFT,Delhi,2025-07-25 22:40:26.038965
871728,ACC4108,ACC7345,34001.15,IMPS,Hyderabad,2026-02-05 22:40:26.038988
518974,ACC9870,ACC2065,6709.26,RTGS,Mumbai,2026-02-12 22:40:26.039004
119942,ACC7903,ACC7621,44072.96,NEFT,Delhi,2025-03-02 22:40:26.039019
352713,ACC1123,ACC3022,45353.84,UPI,Pune,2025-06-30 22:40:26.039034
896212,ACC6437,ACC7941,47445.35,IMPS,Delhi,2025-02-24 22:40:26.039049
713321,ACC6763,ACC2594,24982.99,UPI,Mumbai,2025-09-11 22:40:26.039064
584461,ACC4662,ACC1923,1025.74,NEFT,Bangalore,2025-06-11 22:40:26.039078
398538,ACC7948,ACC7718,19507.44,IMPS,Bangalore,2025-10-28 22:40:26.039093
281440,ACC9963,ACC9167,4527.96,UPI,Pune,2025-07-13 22:40:26.039115
768464,ACC9528,ACC3431,34378.89,IMPS,Hyderabad,2025-09-22 22:40:26.039131
253521,ACC8910,ACC1300,4729.26,RTGS,Bangalore,2025-03-29 22:40:26.039147
955844,ACC6695,ACC1367,13559.1,UPI,Delhi,2025-04-01 22:40:26.039165
895798,ACC1228,ACC8952,6058.46,IMPS,Delhi,2025-07-20 22:40:26.039181
969919,ACC2207,ACC2513,8311.59,IMPS,Pune,2026-02-08 22:40:26.039196
818693,ACC6972,ACC5271,30152.77,IMPS,Bangalore,2025-07-08 22:40:26.039210
504029,ACC7140,ACC8588,36810.83,IMPS,Pune,2025-07-22 22:40:26.039225
984330,ACC4572,ACC8161,38778.2,UPI,Delhi,2025-04-26 22:40:26.039239
485407,ACC4465,ACC4136,854.05,UPI,Pune,2025-11-21 22:40:26.039254
891818,ACC1698,ACC7930,2766.64,RTGS,Hyderabad,2026-02-05 22:40:26.039268
385929,ACC8866,ACC6876,47971.52,IMPS,Delhi,2025-07-23 22:40:26.039283
429581,ACC5384,ACC8504,46564.79,NEFT,Delhi,2026-02-13 22:40:26.039298
230230,ACC7518,ACC6872,13951.23,NEFT,Mumbai,2025-06-16 22:40:26.039313
602557,ACC4594,ACC2376,12603.48,IMPS,Hyderabad,2025-08-22 22:40:26.039328
196138,ACC1674,ACC5128,36132.4,IMPS,Mumbai,2025-04-21 22:40:26.039346
590403,ACC1284,ACC9575,18290.76,NEFT,Bangalore,2025-04-06 22:40:26.039362
855000,ACC4117,ACC1554,2758.44,NEFT,Hyderabad,2025-05-06 22:40:26.039377
709461,ACC4273,ACC3756,37442.88,IMPS,Mumbai,2025-05-23 22:40:26.039391
364191,ACC2983,ACC1404,21735.79,RTGS,Hyderabad,2025-06-18 22:40:26.039406
