transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
887847,ACC5022,ACC6335,38990.12,RTGS,Hyderabad,2025-09-29 22:40:26.236004
501404,ACC2660,ACC3707,34269.67,NEFT,Delhi,2025-07-16 22:40:26.236047
689540,ACC2900,ACC2369,5284.63,RTGS,Pune,2025-05-18 22:40:26.236082
123869,ACC7792,ACC2031,2575.62,RTGS,Pune,2026-01-14 22:40:26.236100
850192,ACC5178,ACC7497,33756.76,IMPS,Delhi,2025-04-08 22:40:26.236116
678835,ACC5921,ACC6887,12703.08,RTGS,Delhi,2026-02-08 22:40:26.236132
150922,ACC4303,ACC4108,23430.87,RTGS,Delhi,2025-08-20 22:40:26.236148
771368,ACC9153,ACC6819,27687.19,IMPS,Bangalore,2025-08-05 22:40:26.236163
341688,ACC3770,ACC7339,28050.52,UPI,Bangalore,2025-07-05 22:40:26.236178
291451,ACC6155,ACC4365,9025.59,UPI,Mumbai,2025-04-07 22:40:26.236194
492852,ACC7044,ACC8101,34041.32,NEFT,Delhi,2025-08-12 22:40:26.236209
172584,ACC8487,ACC6669,38899.76,RTGS,Bangalore,2026-02-02 22:40:26.236223
866995,ACC8884,ACC9947,4961.99,NEFT,Bangalore,2025-10-30 22:40:26.236238
664583,ACC6466,ACC1810,48213.98,IMPS,Bangalore,2025-03-09 22:40:26.236252
148189,ACC8473,ACC9946,20168.8,NEFT,Delhi,2025-09-16 22:40:26.236267
800182,ACC7640,ACC7656,20518.42,UPI,Mumbai,2025-04-17 22:40:26.236281
389089,ACC2263,ACC3708,47083.38,NEFT,Pune,2025-08-17 22:40:26.236296
317344,ACC6118,ACC1039,43319.05,NEFT,Bangalore,2025-10-05 22:40:26.236311
950888,ACC9418,ACC1369,8603.25,RTGS,Delhi,2025-04-05 22:40:26.236325
895468,ACC9277,ACC7634,44630.82,RTGS,Hyderabad,2025-05-18 22:40:26.236340
412907,ACC5165,ACC7911,14632.97,UPI,Hyderabad,2025-10-13 22:40:26.236356
213172,ACC7207,ACC6848,47661.78,NEFT,Delhi,2025-05-20 22:40:26.236372
882328,ACC2423,ACC7601,7888.29,UPI,Delhi,2026-02-17 22:40:26.236388
303703,ACC1129,ACC5480,43537.46,IMPS,Pune,2025-04-28 22:40:26.236405
333650,ACC5349,ACC7964,31203.23,RTGS,Mumbai,2025-07-02 22:40:26.236421
841203,ACC5476,ACC6532,32435.38,RTGS,Mumbai,2026-01-03 22:40:26.236438
896828,ACC6385,ACC2272,38731.13,UPI,Bangalore,2025-06-24 22:40:26.236453
671674,ACC5734,ACC8702,27883.26,IMPS,Pune,2025-02-21 22:40:26.236469
286183,ACC1986,ACC8639,12798.08,UPI,Hyderabad,2025-12-02 22:40:26.236484
996379,ACC2108,ACC7888,35636.56,UPI,Mumbai,2025-04-22 22:40:26.236500
135371,ACC5928,ACC3467,43364.49,NEFT,Mumbai,2025-02-25 22:40:26.236516
155803,ACC1260,ACC6139,26817.49,NEFT,Bangalore,2025-05-19 22:40:26.236532
836723,ACC8039,ACC4348,24054.76,NEFT,Pune,2025-11-08 22:40:26.236548
694928,ACC4450,ACC3282,25715.43,IMPS,Delhi,2025-02-22 22:40:26.236563
715030,ACC6204,ACC5586,22641.08,NEFT,Pune,2026-01-23 22:40:26.236581
551001,ACC3504,ACC5150,23912.27,NEFT,Bangalore,2025-08-17 22:40:26.236597
636284,ACC2562,ACC9299,3090.82,IMPS,Hyderabad,2025-10-23 22:40:26.236613
581763,ACC3431,ACC2242,30416.39,IMPS,Hyderabad,2025-09-05 22:40:26.236629
128970,ACC7043,ACC1426,46324.09,NEFT,Hyderabad,2025-04-18 22:40:26.236644
967533,ACC4740,ACC2706,27863.39,IMPS,Bangalore,2025-07-14 22:40:26.236660
328875,ACC2391,ACC7994,38954.98,IMPS,Hyderabad,2025-05-04 22:40:26.236674
203101,ACC2646,ACC8898,31916.51,NEFT,Mumbai,2026-02-14 22:40:26.236689
957432,ACC2888,ACC8790,34411.88,UPI,Delhi,2025-10-26 22:40:26.236704
863351,ACC6955,ACC9893,14677.38,IMPS,Hyderabad,2025-07-07 22:40:26.236719
234832,ACC8608,ACC2021,15017.97,RTGS,Delhi,2025-03-25 22:40:26.236733
538024,ACC1344,ACC4843,19544.76,NEFT,Mumbai,2025-06-08 22:40:26.236748
732370,ACC7649,ACC3517,27956.4,RTGS,Bangalore,2025-02-26 22:40:26.236763
113377,ACC2172,ACC3997,38608.58,NEFT,Mumbai,2025-08-03 22:40:26.236778
393548,ACC4356,ACC3286,5015.26,NEFT,Pune,2025-03-17 22:40:26.236792
639251,ACC5936,ACC2663,26124.8,IMPS,Hyderabad,2025-12-15 22:40:26.236806
