transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
844738,ACC4496,ACC4314,3663.19,RTGS,Pune,2025-09-19 22:40:26.146363
849080,ACC1277,ACC2996,36263.06,IMPS,Delhi,2026-01-09 22:40:26.146421
454006,ACC7069,ACC7440,33158.65,UPI,Bangalore,2025-12-23 22:40:26.146443
425440,ACC9376,ACC6987,24042.14,NEFT,Mumbai,2025-12-03 22:40:26.146461
584810,ACC1030,ACC5291,44227.78,NEFT,Delhi,2025-11-29 22:40:26.146477
565275,ACC3860,ACC1133,48035.73,UPI,Mumbai,2025-03-23 22:40:26.146493
899168,ACC5259,ACC7455,30490.66,IMPS,Bangalore,2025-07-04 22:40:26.146509
887010,ACC4384,ACC3988,23529.88,UPI,Bangalore,2025-10-30 22:40:26.146524
233804,ACC2711,ACC6337,24282.57,NEFT,Delhi,2025-12-26 22:40:26.146539
215557,ACC6617,ACC6859,46915.73,UPI,Delhi,2025-08-04 22:40:26.146554
934669,ACC1746,ACC4523,38441.88,RTGS,Pune,2025-04-08 22:40:26.146569
748474,ACC6128,ACC3138,47101.87,NEFT,Delhi,2026-01-14 22:40:26.146585
857172,ACC2526,ACC4779,21069.42,NEFT,Mumbai,2025-11-06 22:40:26.146604
937553,ACC5419,ACC8163,27338.14,IMPS,Bangalore,2025-08-02 22:40:26.146619
700973,ACC5867,ACC1195,14446.09,RTGS,Mumbai,2025-02-19 22:40:26.146634
852782,ACC1580,ACC9511,34227.35,RTGS,Bangalore,2025-08-15 22:40:26.146649
980090,ACC4363,ACC7667,45024.81,IMPS,Pune,2025-09-13 22:40:26.146664
828627,ACC3744,ACC9792,20047.24,RTGS,Bangalore,2025-09-05 22:40:26.146679
962480,ACC7809,ACC5148,4425.58,RTGS,Delhi,2025-06-11 22:40:26.146693
198736,ACC4542,ACC7508,27733.5,UPI,Bangalore,2025-11-27 22:40:26.146708
963019,ACC5574,ACC8794,4563.82,NEFT,Hyderabad,2025-03-19 22:40:26.146722
204172,ACC4575,ACC3000,41416.18,NEFT,Mumbai,2025-12-17 22:40:26.146737
688979,ACC2959,ACC2010,3956.81,RTGS,Bangalore,2026-01-19 22:40:26.146751
112792,ACC1482,ACC1806,8668.77,RTGS,Bangalore,2025-06-30 22:40:26.146766
455345,ACC3541,ACC9010,45327.6,IMPS,Delhi,2025-09-19 22:40:26.146781
901861,ACC9181,ACC1233,46333.11,NEFT,Bangalore,2026-02-10 22:40:26.146796
485767,ACC7067,ACC1387,42285.38,RTGS,Hyderabad,2025-09-27 22:40:26.146810
876478,ACC1706,ACC5890,9838.81,UPI,Delhi,2025-04-14 22:40:26.146825
836910,ACC7362,ACC6404,8986.49,RTGS,Delhi,2025-08-02 22:40:26.146839
939387,ACC7154,ACC3225,29635.21,UPI,Delhi,2025-08-06 22:40:26.146854
378446,ACC7452,ACC1364,22606.66,RTGS,Delhi,2025-12-12 22:40:26.146868
205111,ACC9509,ACC5315,8731.74,NEFT,Delhi,2025-10-19 22:40:26.146883
710040,ACC9185,ACC9694,48421.36,UPI,Delhi,2025-10-29 22:40:26.146898
205627,ACC1782,ACC6957,19130.38,NEFT,Delhi,2025-08-22 22:40:26.146913
169444,ACC1583,ACC1420,3979.25,IMPS,Bangalore,2025-11-27 22:40:26.146928
986513,ACC9750,ACC2442,48705.55,RTGS,Hyderabad,2026-01-03 22:40:26.146943
732403,ACC1659,ACC6466,12977.97,RTGS,Mumbai,2025-03-29 22:40:26.146957
698172,ACC1999,ACC3649,42136.86,RTGS,Delhi,2025-08-07 22:40:26.146972
967286,ACC8411,ACC9853,17969.62,IMPS,Delhi,2025-04-18 22:40:26.146986
458654,ACC4068,ACC5181,6297.77,UPI,Hyderabad,2025-03-05 22:40:26.147001
300641,ACC3196,ACC5174,33353.99,IMPS,Pune,2026-01-21 22:40:26.147015
455596,ACC6988,ACC1258,33695.82,NEFT,Hyderabad,2025-11-03 22:40:26.147030
569403,ACC9713,ACC4048,9249.87,UPI,Bangalore,2025-11-30 22:40:26.147044
260459,ACC9480,ACC4338,18486.15,IMPS,Mumbai,2025-07-23 22:40:26.147059
157508,ACC3336,ACC2460,13053.53,RTGS,Bangalore,2025-07-22 22:40:26.147075
730569,ACC2710,ACC8443,46608.9,UPI,Bangalore,2025-07-30 22:40:26.147090
763131,ACC8264,ACC5663,47240.59,NEFT,Delhi,2025-03-01 22:40:26.147105
573230,ACC7366,ACC1235,21901.88,IMPS,Bangalore,2026-01-25 22:40:26.147120
971637,ACC9840,ACC2808,26807.98,NEFT,Delhi,2025-04-06 22:40:26.147134
141447,ACC5557,ACC5226,41988.79,IMPS,Bangalore,2025-09-28 22:40:26.147150
