transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
255885,ACC9966,ACC1828,36382.82,UPI,Bangalore,2025-06-05 22:40:26.106232
205812,ACC1267,ACC2557,10575.63,NEFT,Delhi,2025-03-05 22:40:26.106282
324968,ACC8805,ACC9813,39602.27,NEFT,Bangalore,2025-03-12 22:40:26.106302
156674,ACC1405,ACC4922,10002.39,IMPS,Hyderabad,2026-01-03 22:40:26.106319
964107,ACC8389,ACC3794,38780.57,NEFT,Delhi,2025-10-07 22:40:26.106335
737744,ACC8900,ACC6374,31425.61,NEFT,Pune,2026-02-10 22:40:26.106351
550571,ACC2660,ACC1378,12399.74,IMPS,Hyderabad,2025-06-15 22:40:26.106366
288056,ACC4413,ACC6196,24073.09,RTGS,Mumbai,2025-06-11 22:40:26.106381
530973,ACC8135,ACC8617,48269.39,UPI,Pune,2026-01-04 22:40:26.106396
245841,ACC9708,ACC6669,17809.35,NEFT,Hyderabad,2025-04-22 22:40:26.106411
836772,ACC8648,ACC7281,5308.96,NEFT,Hyderabad,2025-12-31 22:40:26.106426
623525,ACC1389,ACC2432,19854.06,IMPS,Delhi,2025-03-24 22:40:26.106446
417403,ACC9796,ACC4458,24982.63,RTGS,Bangalore,2025-03-23 22:40:26.106472
926911,ACC4219,ACC4707,5659.04,NEFT,Hyderabad,2025-11-02 22:40:26.106499
246824,ACC6523,ACC5371,47085.47,RTGS,Mumbai,2025-03-10 22:40:26.106523
569341,ACC3506,ACC5467,46158.63,NEFT,Delhi,2025-03-23 22:40:26.106539
325741,ACC1470,ACC9461,45633.93,IMPS,Hyderabad,2025-11-02 22:40:26.106554
165385,ACC5468,ACC2087,15960.77,NEFT,Hyderabad,2026-02-08 22:40:26.106571
549162,ACC2057,ACC2134,28827.84,IMPS,Pune,2026-02-10 22:40:26.106586
559864,ACC3628,ACC7430,11396.46,RTGS,Delhi,2026-01-24 22:40:26.106602
911704,ACC7816,ACC2714,41106.78,IMPS,Bangalore,2026-01-31 22:40:26.106618
158760,ACC9228,ACC5043,16447.49,IMPS,Mumbai,2025-12-21 22:40:26.106634
379113,ACC1232,ACC8711,6698.79,IMPS,Mumbai,2025-04-03 22:40:26.106650
782439,ACC6918,ACC7310,14813.14,NEFT,Pune,2026-01-29 22:40:26.106666
165063,ACC2353,ACC7461,43690.9,UPI,Hyderabad,2025-06-15 22:40:26.106683
681230,ACC8389,ACC3466,35165.32,IMPS,Bangalore,2025-06-28 22:40:26.106699
455019,ACC5223,ACC5823,38830.1,UPI,Bangalore,2025-03-04 22:40:26.106715
243561,ACC3097,ACC2097,33608.44,UPI,Bangalore,2025-04-01 22:40:26.106731
174747,ACC9245,ACC8521,48271.48,NEFT,Hyderabad,2025-06-10 22:40:26.106747
769726,ACC7620,ACC3602,12566.51,UPI,Bangalore,2025-12-16 22:40:26.106764
221920,ACC4747,ACC3925,17346.6,NEFT,Pune,2025-04-25 22:40:26.106790
375726,ACC4756,ACC3153,28962.89,NEFT,Pune,2025-11-05 22:40:26.106818
151899,ACC7694,ACC5939,7210.49,NEFT,Bangalore,2026-01-26 22:40:26.106836
844646,ACC3834,ACC4126,44699.38,NEFT,Bangalore,2025-08-13 22:40:26.106851
180529,ACC1062,ACC7993,31139.09,UPI,Bangalore,2026-02-12 22:40:26.106867
790813,ACC6798,ACC6813,41004.29,UPI,Pune,2025-12-22 22:40:26.106882
458242,ACC1782,ACC9593,4325.51,IMPS,Bangalore,2025-06-28 22:40:26.106897
855550,ACC3721,ACC4112,22276.89,NEFT,Pune,2025-04-10 22:40:26.106911
153059,ACC9268,ACC2902,28694.13,UPI,Bangalore,2025-07-02 22:40:26.106926
437474,ACC2123,ACC8491,35304.63,NEFT,Mumbai,2026-01-31 22:40:26.106941
788635,ACC1521,ACC5496,4172.56,RTGS,Bangalore,2025-03-11 22:40:26.106955
957508,ACC6477,ACC1285,10220.69,UPI,Bangalore,2025-03-25 22:40:26.106971
319728,ACC6919,ACC4815,33664.28,UPI,Delhi,2025-09-09 22:40:26.106986
940129,ACC1797,ACC5286,41752.39,UPI,Pune,2025-08-11 22:40:26.107000
181074,ACC9792,ACC5602,14860.71,UPI,Mumbai,2025-07-12 22:40:26.107015
425794,ACC8177,ACC6438,44533.76,IMPS,Hyderabad,2025-07-01 22:40:26.107030
149102,ACC6338,ACC3655,43952.34,NEFT,Hyderabad,2025-03-10 22:40:26.107047
608611,ACC5397,ACC7775,10605.91,NEFT,Delhi,2025-08-25 22:40:26.107062
835154,ACC6041,ACC2589,42267.82,IMPS,Delhi,2025-07-10 22:40:26.107076
283257,ACC4769,ACC7756,45966.49,NEFT,Pune,2025-09-20 22:40:26.107091
