transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
760879,ACC7182,ACC8159,10056.21,UPI,Bangalore,2025-04-21 22:40:26.111331
780567,ACC2786,ACC3225,38290.55,NEFT,Pune,2025-09-13 22:40:26.111387
637133,ACC1847,ACC4822,6295.14,NEFT,Bangalore,2026-02-03 22:40:26.111408
823712,ACC1367,ACC8058,35218.4,IMPS,Mumbai,2025-09-01 22:40:26.111425
909145,ACC4711,ACC6158,33862.45,IMPS,Bangalore,2025-11-15 22:40:26.111441
372303,ACC7235,ACC1793,662.55,RTGS,Bangalore,2025-09-27 22:40:26.111457
369492,ACC2873,ACC2910,15155.33,RTGS,Pune,2026-01-06 22:40:26.111473
853016,ACC1600,ACC1925,16760.17,RTGS,Pune,2025-07-04 22:40:26.111488
946144,ACC3618,ACC3377,25342.9,NEFT,Bangalore,2026-02-18 22:40:26.111503
159941,ACC8501,ACC8151,47022.27,IMPS,Delhi,2025-08-04 22:40:26.111546
124423,ACC9597,ACC7339,14762.92,IMPS,Bangalore,2025-10-28 22:40:26.111574
722104,ACC7949,ACC3889,20161.99,RTGS,Mumbai,2025-10-21 22:40:26.111592
483923,ACC4866,ACC5007,32420.88,IMPS,Bangalore,2025-08-23 22:40:26.111607
292864,ACC7069,ACC2741,10588.23,UPI,Mumbai,2025-04-21 22:40:26.111622
231556,ACC2425,ACC6529,3729.72,RTGS,Delhi,2025-08-08 22:40:26.111637
831217,ACC5927,ACC9433,45447.37,UPI,Pune,2026-01-17 22:40:26.111652
404653,ACC3474,ACC1682,41049.19,IMPS,Bangalore,2025-09-22 22:40:26.111671
448302,ACC6656,ACC1629,33104.31,IMPS,Hyderabad,2026-01-18 22:40:26.111698
306033,ACC3001,ACC8279,25573.52,RTGS,Delhi,2025-02-19 22:40:26.111714
933667,ACC8580,ACC7840,41189.76,NEFT,Hyderabad,2025-10-21 22:40:26.111730
434450,ACC4308,ACC5808,45448.48,NEFT,Delhi,2025-06-21 22:40:26.111748
727513,ACC9764,ACC5298,4535.02,IMPS,Mumbai,2025-05-07 22:40:26.111776
541144,ACC3893,ACC9444,34592.86,IMPS,Mumbai,2025-06-21 22:40:26.111792
486460,ACC5208,ACC8450,38433.72,RTGS,Pune,2025-08-28 22:40:26.111817
766367,ACC9971,ACC3537,6735.06,RTGS,Delhi,2025-10-04 22:40:26.111833
999211,ACC8168,ACC9898,37518.78,UPI,Pune,2025-11-06 22:40:26.111856
907371,ACC2894,ACC2895,19046.18,IMPS,Hyderabad,2025-06-08 22:40:26.111883
656350,ACC4359,ACC2656,42654.26,IMPS,Bangalore,2025-04-11 22:40:26.111901
508116,ACC4185,ACC9038,8325.66,RTGS,Mumbai,2025-10-07 22:40:26.111916
801702,ACC8132,ACC4979,26340.32,UPI,Mumbai,2025-02-22 22:40:26.111931
239916,ACC7487,ACC4447,29517.52,RTGS,Hyderabad,2025-12-30 22:40:26.111946
370263,ACC7184,ACC3766,3844.69,UPI,Mumbai,2025-06-04 22:40:26.111962
757063,ACC8724,ACC4417,43667.79,NEFT,Hyderabad,2026-01-05 22:40:26.111978
571017,ACC6092,ACC9836,45840.09,NEFT,Delhi,2025-05-19 22:40:26.111993
863342,ACC9066,ACC7115,32953.45,UPI,Bangalore,2025-04-15 22:40:26.112010
141922,ACC6097,ACC5950,7625.98,IMPS,Bangalore,2025-06-12 22:40:26.112025
438438,ACC8585,ACC3691,42358.52,RTGS,Mumbai,2025-03-23 22:40:26.112039
792182,ACC7587,ACC7061,7057.43,RTGS,Delhi,2025-10-24 22:40:26.112054
314308,ACC1303,ACC4046,23649.88,RTGS,Delhi,2025-06-18 22:40:26.112081
783072,ACC8165,ACC8064,49774.41,RTGS,Mumbai,2025-03-17 22:40:26.112097
437683,ACC6431,ACC2105,46452.17,IMPS,Hyderabad,2025-10-09 22:40:26.112112
595933,ACC9033,ACC8483,18699.54,UPI,Pune,2025-07-27 22:40:26.112127
217709,ACC2414,ACC2120,24661.42,NEFT,Delhi,2025-07-31 22:40:26.112144
593398,ACC6527,ACC7061,6480.86,NEFT,Bangalore,2025-04-15 22:40:26.112159
823865,ACC9523,ACC2209,18052.83,UPI,Mumbai,2025-11-19 22:40:26.112184
303675,ACC8047,ACC6078,40997.1,IMPS,Mumbai,2025-11-27 22:40:26.112200
296030,ACC1941,ACC9576,5595.85,UPI,Hyderabad,2025-12-04 22:40:26.112220
804658,ACC4565,ACC8851,28469.36,UPI,Pune,2025-03-24 22:40:26.112244
174793,ACC7180,ACC9627,42277.15,NEFT,Pune,2025-12-21 22:40:26.112261
149795,ACC4978,ACC7258,36918.72,NEFT,Hyderabad,2025-08-29 22:40:26.112287
