transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
668095,ACC6250,ACC9234,16449.39,NEFT,Mumbai,2025-04-24 22:40:26.143847
422765,ACC8255,ACC7961,1948.04,UPI,Delhi,2025-09-27 22:40:26.143906
884835,ACC1102,ACC2541,26795.12,NEFT,Hyderabad,2026-01-29 22:40:26.143927
117772,ACC8283,ACC1946,46007.23,UPI,Mumbai,2025-08-25 22:40:26.143944
121733,ACC5051,ACC4944,29343.69,UPI,Hyderabad,2025-04-17 22:40:26.143960
571801,ACC4761,ACC5851,23677.49,NEFT,Delhi,2025-06-26 22:40:26.143976
738104,ACC7524,ACC5853,32065.38,IMPS,Hyderabad,2025-07-15 22:40:26.143992
770474,ACC3939,ACC3198,28035.71,RTGS,Delhi,2025-09-23 22:40:26.144007
655274,ACC8140,ACC9108,28994.86,NEFT,Mumbai,2026-01-28 22:40:26.144022
403598,ACC8359,ACC5596,35962.47,IMPS,Mumbai,2025-10-08 22:40:26.144037
741399,ACC2103,ACC3696,31631.1,UPI,Pune,2025-02-28 22:40:26.144052
389903,ACC2145,ACC5166,1490.41,UPI,Bangalore,2025-12-17 22:40:26.144093
200653,ACC3621,ACC8470,40045.13,UPI,Bangalore,2025-04-15 22:40:26.144110
448910,ACC1630,ACC9770,39218.65,NEFT,Bangalore,2025-10-23 22:40:26.144125
809315,ACC6064,ACC2420,44359.46,UPI,Mumbai,2026-02-04 22:40:26.144140
906460,ACC1320,ACC2361,8036.06,NEFT,Pune,2025-04-08 22:40:26.144155
113083,ACC2174,ACC7740,8521.23,RTGS,Pune,2026-02-15 22:40:26.144170
161800,ACC7107,ACC3301,5912.48,IMPS,Mumbai,2025-05-16 22:40:26.144186
755579,ACC8569,ACC8413,49562.55,IMPS,Bangalore,2026-01-03 22:40:26.144215
661289,ACC1551,ACC6828,26585.8,NEFT,Pune,2025-05-01 22:40:26.144247
952999,ACC9855,ACC9080,30824.4,RTGS,Delhi,2025-10-08 22:40:26.144266
876701,ACC6388,ACC7654,17556.08,IMPS,Hyderabad,2025-04-09 22:40:26.144283
111978,ACC7801,ACC3168,35758.24,RTGS,Hyderabad,2025-03-16 22:40:26.144298
837698,ACC4834,ACC9265,34515.35,NEFT,Mumbai,2025-09-11 22:40:26.144313
107108,ACC1745,ACC5160,5194.71,RTGS,Bangalore,2025-02-20 22:40:26.144328
518792,ACC4346,ACC1202,19682.6,NEFT,Hyderabad,2025-12-15 22:40:26.144343
977628,ACC7205,ACC6106,4501.99,NEFT,Bangalore,2025-10-24 22:40:26.144358
352581,ACC9362,ACC9283,47589.63,UPI,Mumbai,2025-03-13 22:40:26.144373
613753,ACC4415,ACC5451,11546.69,RTGS,Mumbai,2025-09-24 22:40:26.144388
971831,ACC9947,ACC7868,46680.13,IMPS,Bangalore,2025-12-04 22:40:26.144403
340620,ACC1056,ACC1784,45677.47,NEFT,Mumbai,2025-04-10 22:40:26.144417
884077,ACC9289,ACC2672,24483.2,UPI,Hyderabad,2026-02-08 22:40:26.144433
582211,ACC2802,ACC6838,40474.93,UPI,Pune,2025-03-27 22:40:26.144447
435349,ACC6959,ACC8158,12535.05,RTGS,Hyderabad,2025-04-29 22:40:26.144463
955195,ACC5448,ACC1501,26090.67,IMPS,Hyderabad,2025-09-25 22:40:26.144479
416490,ACC3143,ACC6167,11556.19,IMPS,Hyderabad,2025-07-10 22:40:26.144494
697302,ACC1325,ACC9714,31282.2,NEFT,Hyderabad,2025-08-25 22:40:26.144508
562193,ACC1563,ACC4544,8908.71,UPI,Delhi,2025-06-10 22:40:26.144523
681442,ACC7515,ACC5181,24271.16,IMPS,Hyderabad,2025-12-06 22:40:26.144538
600898,ACC5120,ACC2800,40531.37,RTGS,Hyderabad,2025-11-02 22:40:26.144552
161966,ACC1129,ACC8591,20795.14,NEFT,Hyderabad,2025-05-03 22:40:26.144567
433237,ACC7053,ACC4843,18192.97,RTGS,Delhi,2025-12-06 22:40:26.144583
535243,ACC5487,ACC9977,29266.13,NEFT,Hyderabad,2025-12-16 22:40:26.144598
491698,ACC4357,ACC2140,3464.44,NEFT,Mumbai,2025-10-30 22:40:26.144612
902879,ACC2912,ACC7976,49047.43,UPI,Delhi,2025-12-04 22:40:26.144627
462635,ACC6222,ACC2907,7213.78,RTGS,Bangalore,2025-05-30 22:40:26.144643
474426,ACC9988,ACC3780,6345.26,UPI,Bangalore,2025-06-21 22:40:26.144658
408802,ACC4007,ACC8701,6635.2,UPI,Bangalore,2025-03-27 22:40:26.144676
792440,ACC7546,ACC1901,26861.12,IMPS,Delhi,2025-03-30 22:40:26.144691
122563,ACC7235,ACC3623,12577.29,NEFT,Bangalore,2026-02-07 22:40:26.144706
