transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
937721,ACC5059,ACC9799,35092.52,UPI,Bangalore,2025-10-18 22:40:26.070180
551730,ACC1416,ACC5639,45121.02,NEFT,Delhi,2025-12-21 22:40:26.070224
872303,ACC9767,ACC1234,44283.88,RTGS,Pune,2026-02-01 22:40:26.070246
540914,ACC9967,ACC1980,26060.45,UPI,Mumbai,2025-03-23 22:40:26.070264
823579,ACC8131,ACC2055,11126.3,IMPS,Pune,2025-07-14 22:40:26.070282
144380,ACC4436,ACC3550,19927.25,IMPS,Bangalore,2025-05-20 22:40:26.070298
849366,ACC1953,ACC9291,5412.53,RTGS,Hyderabad,2026-01-11 22:40:26.070315
883385,ACC6592,ACC9060,29217.86,NEFT,Delhi,2026-01-02 22:40:26.070332
855360,ACC2356,ACC5407,47856.74,NEFT,Delhi,2025-04-29 22:40:26.070348
120742,ACC5763,ACC3843,12458.06,NEFT,Pune,2025-12-18 22:40:26.070365
299876,ACC4701,ACC1101,1480.51,NEFT,Delhi,2025-04-28 22:40:26.070380
340560,ACC4874,ACC7266,2847.4,UPI,Hyderabad,2026-01-13 22:40:26.070397
438646,ACC5086,ACC5867,49531.65,IMPS,Mumbai,2025-08-29 22:40:26.070414
369568,ACC2394,ACC8707,11719.97,RTGS,Delhi,2025-08-05 22:40:26.070429
333981,ACC6033,ACC2000,38934.55,IMPS,Hyderabad,2025-06-12 22:40:26.070446
105010,ACC8721,ACC9136,27302.58,IMPS,Bangalore,2025-08-02 22:40:26.070461
163944,ACC9687,ACC8689,23213.65,UPI,Hyderabad,2025-03-23 22:40:26.070477
502787,ACC7361,ACC3101,27369.93,IMPS,Hyderabad,2025-03-21 22:40:26.070494
236163,ACC1979,ACC1434,6659.03,RTGS,Mumbai,2025-04-02 22:40:26.070510
372371,ACC8131,ACC1105,42474.07,IMPS,Bangalore,2025-04-25 22:40:26.070526
731949,ACC1885,ACC6565,33885.76,UPI,Bangalore,2026-02-01 22:40:26.070543
429931,ACC5854,ACC7709,39484.03,NEFT,Pune,2025-09-24 22:40:26.070559
471778,ACC1369,ACC6739,45530.47,UPI,Bangalore,2025-12-19 22:40:26.070575
258452,ACC6885,ACC8411,3395.16,RTGS,Hyderabad,2025-06-18 22:40:26.070591
183971,ACC1372,ACC9579,47681.84,NEFT,Bangalore,2025-08-29 22:40:26.070607
872733,ACC1249,ACC7597,20392.88,IMPS,Mumbai,2025-03-24 22:40:26.070623
180642,ACC1479,ACC9546,13330.72,RTGS,Mumbai,2025-05-31 22:40:26.070639
164753,ACC3048,ACC4829,5890.52,RTGS,Bangalore,2025-06-23 22:40:26.070655
682795,ACC2274,ACC7093,516.1,IMPS,Delhi,2025-03-30 22:40:26.070671
630719,ACC2562,ACC6302,44521.4,UPI,Hyderabad,2025-12-19 22:40:26.070687
543034,ACC6450,ACC5824,20023.07,NEFT,Pune,2026-02-01 22:40:26.070703
888257,ACC3689,ACC3855,2663.06,IMPS,Pune,2025-10-05 22:40:26.070718
700093,ACC5426,ACC8812,14569.6,UPI,Hyderabad,2025-07-22 22:40:26.070734
197067,ACC1486,ACC7046,31559.77,UPI,Delhi,2025-09-04 22:40:26.070750
709912,ACC3547,ACC8106,4758.58,RTGS,Pune,2025-11-06 22:40:26.070767
873237,ACC5153,ACC7794,36222.22,RTGS,Hyderabad,2025-07-26 22:40:26.070783
446179,ACC4667,ACC8951,37429.18,RTGS,Mumbai,2026-02-16 22:40:26.070799
635415,ACC3834,ACC1205,10201.54,NEFT,Delhi,2025-12-07 22:40:26.070815
745348,ACC3184,ACC9992,4270.91,RTGS,Bangalore,2026-01-25 22:40:26.070831
890420,ACC9689,ACC8703,47281.99,UPI,Bangalore,2025-04-19 22:40:26.070849
631853,ACC3483,ACC9627,29166.64,UPI,Mumbai,2025-03-06 22:40:26.070866
887193,ACC5240,ACC3990,6426.81,NEFT,Hyderabad,2025-05-20 22:40:26.070882
806275,ACC2703,ACC7860,45927.36,UPI,Mumbai,2025-10-14 22:40:26.070899
845487,ACC6826,ACC1905,2021.66,NEFT,Bangalore,2026-01-20 22:40:26.070915
781250,ACC7937,ACC6352,36092.8,RTGS,Pune,2025-06-30 22:40:26.070931
371506,ACC8703,ACC1099,2076.04,UPI,Mumbai,2025-09-05 22:40:26.070946
289417,ACC2103,ACC6343,45810.1,RTGS,Bangalore,2025-05-08 22:40:26.070961
163806,ACC6587,ACC5907,41526.18,IMPS,Pune,2025-11-10 22:40:26.070975
211042,ACC4257,ACC1336,34829.81,NEFT,Delhi,2026-01-02 22:40:26.070990
110005,ACC7815,ACC3087,37558.83,UPI,Pune,2025-12-29 22:40:26.071005
