transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
566124,ACC9860,ACC8535,35325.75,IMPS,Hyderabad,2025-12-19 22:40:26.170011
946529,ACC6111,ACC9924,239.11,NEFT,Mumbai,2025-10-10 22:40:26.170079
344749,ACC5915,ACC2613,26475.87,UPI,Mumbai,2025-09-11 22:40:26.170101
239617,ACC7279,ACC7747,3403.37,RTGS,Bangalore,2025-09-15 22:40:26.170118
875633,ACC3099,ACC1738,19975.49,UPI,Hyderabad,2025-03-09 22:40:26.170134
748323,ACC6167,ACC1001,14804.5,UPI,Hyderabad,2025-11-18 22:40:26.170151
580819,ACC5676,ACC2962,7138.11,UPI,Bangalore,2025-04-24 22:40:26.170166
888146,ACC9786,ACC9343,32982.73,UPI,Bangalore,2025-11-29 22:40:26.170182
947283,ACC7879,ACC9365,4108.2,IMPS,Bangalore,2025-08-31 22:40:26.170197
570956,ACC1257,ACC8873,35517.81,NEFT,Bangalore,2025-09-16 22:40:26.170212
668350,ACC5316,ACC8018,49003.5,RTGS,Mumbai,2025-02-25 22:40:26.170238
102281,ACC3701,ACC8173,8546.67,RTGS,Pune,2025-06-09 22:40:26.170255
588444,ACC4960,ACC9321,31337.01,IMPS,Hyderabad,2025-02-21 22:40:26.170270
939403,ACC5307,ACC4362,43312.93,RTGS,Delhi,2025-07-06 22:40:26.170286
241334,ACC5282,ACC8086,15243.7,RTGS,Pune,2025-03-16 22:40:26.170301
239654,ACC3810,ACC9371,29061.31,IMPS,Delhi,2025-05-14 22:40:26.170316
112055,ACC3580,ACC3058,19404.66,UPI,Hyderabad,2025-09-18 22:40:26.170332
954986,ACC3100,ACC5128,28788.58,IMPS,Hyderabad,2025-10-04 22:40:26.170356
638365,ACC1419,ACC2237,14347.36,UPI,Mumbai,2025-03-21 22:40:26.170373
725770,ACC2555,ACC1348,39657.75,UPI,Bangalore,2025-07-12 22:40:26.170388
632900,ACC7616,ACC6488,22177.86,IMPS,Hyderabad,2025-04-16 22:40:26.170403
495914,ACC4421,ACC2340,39444.61,NEFT,Mumbai,2025-12-11 22:40:26.170419
322877,ACC2618,ACC8662,45505.76,NEFT,Delhi,2025-09-19 22:40:26.170435
661865,ACC3349,ACC6175,11583.1,NEFT,Delhi,2025-09-23 22:40:26.170450
528223,ACC2574,ACC9137,4388.75,NEFT,Delhi,2025-07-07 22:40:26.170465
716918,ACC4855,ACC5064,46238.58,IMPS,Mumbai,2025-07-01 22:40:26.170480
338906,ACC9836,ACC4721,43364.99,RTGS,Bangalore,2025-05-08 22:40:26.170495
295944,ACC1168,ACC8929,25335.34,UPI,Delhi,2025-03-15 22:40:26.170510
194109,ACC9588,ACC7180,16974.25,RTGS,Hyderabad,2025-05-02 22:40:26.170525
148347,ACC6946,ACC8537,48508.17,NEFT,Bangalore,2025-06-22 22:40:26.170539
817772,ACC9014,ACC9564,17373.05,RTGS,Hyderabad,2025-02-28 22:40:26.170554
436811,ACC5988,ACC6200,306.89,IMPS,Mumbai,2025-03-23 22:40:26.170570
276096,ACC9668,ACC2592,48772.82,IMPS,Delhi,2025-07-15 22:40:26.170585
462669,ACC8225,ACC9810,9674.23,NEFT,Pune,2025-04-21 22:40:26.170600
734261,ACC5387,ACC5598,23865.32,NEFT,Hyderabad,2025-11-05 22:40:26.170616
963053,ACC5224,ACC8596,34071.61,RTGS,Pune,2025-11-29 22:40:26.170631
384063,ACC8361,ACC1867,11734.19,NEFT,Mumbai,2026-01-31 22:40:26.170646
342407,ACC4116,ACC8922,41382.26,IMPS,Mumbai,2025-12-26 22:40:26.170661
221067,ACC8014,ACC9681,23679.29,IMPS,Mumbai,2025-10-09 22:40:26.170675
391171,ACC3101,ACC3150,48857.49,UPI,Hyderabad,2025-12-16 22:40:26.170690
135060,ACC1418,ACC5412,3894.58,NEFT,Mumbai,2026-01-24 22:40:26.170704
290896,ACC9587,ACC2490,24113.18,UPI,Pune,2025-03-16 22:40:26.170719
899205,ACC1032,ACC9882,20230.19,NEFT,Pune,2025-02-26 22:40:26.170735
735706,ACC8472,ACC8858,29518.54,UPI,Bangalore,2025-07-25 22:40:26.170750
530167,ACC1600,ACC8384,22070.54,RTGS,Hyderabad,2025-06-02 22:40:26.170764
579881,ACC9587,ACC1870,394.64,RTGS,Bangalore,2025-12-11 22:40:26.170779
841330,ACC5861,ACC5126,40451.75,IMPS,Bangalore,2026-01-16 22:40:26.170794
247420,ACC4401,ACC1608,25337.7,IMPS,Bangalore,2025-07-05 22:40:26.170808
697034,ACC9500,ACC5483,7983.91,IMPS,Bangalore,2026-02-04 22:40:26.170823
774982,ACC1016,ACC9584,14333.19,UPI,Delhi,2025-12-02 22:40:26.170838
