transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
496289,ACC8147,ACC7997,10147.71,RTGS,Bangalore,2025-05-03 22:40:26.223843
561827,ACC7151,ACC5207,40241.13,UPI,Hyderabad,2025-12-23 22:40:26.223901
423500,ACC7322,ACC5572,3427.98,NEFT,Mumbai,2025-10-04 22:40:26.223933
306116,ACC1357,ACC4594,8136.97,IMPS,Hyderabad,2025-10-20 22:40:26.223953
882792,ACC2660,ACC2041,40964.31,UPI,Pune,2025-09-01 22:40:26.223970
275984,ACC4752,ACC7256,18292.45,RTGS,Bangalore,2025-07-28 22:40:26.223986
902934,ACC9574,ACC5527,35117.57,IMPS,Mumbai,2025-12-10 22:40:26.224001
103543,ACC7508,ACC2389,14916.51,UPI,Bangalore,2026-02-06 22:40:26.224017
376749,ACC7022,ACC1232,28128.15,IMPS,Mumbai,2025-04-30 22:40:26.224031
570958,ACC4960,ACC5733,38250.58,RTGS,Hyderabad,2025-11-30 22:40:26.224047
732085,ACC3685,ACC1201,26007.68,IMPS,Mumbai,2025-03-30 22:40:26.224078
849517,ACC2793,ACC8852,11674.39,RTGS,Hyderabad,2025-03-19 22:40:26.224096
581244,ACC2680,ACC1445,4840.6,IMPS,Bangalore,2025-11-30 22:40:26.224111
328191,ACC6819,ACC6455,27018.02,UPI,Delhi,2025-07-24 22:40:26.224126
531937,ACC3113,ACC6199,4657.24,NEFT,Mumbai,2026-01-17 22:40:26.224141
482407,ACC7534,ACC9060,24297.46,UPI,Pune,2026-01-08 22:40:26.224157
689234,ACC3880,ACC3684,19817.58,IMPS,Pune,2025-10-10 22:40:26.224173
211519,ACC9384,ACC3914,41625.8,UPI,Delhi,2025-03-05 22:40:26.224189
649333,ACC8830,ACC3187,3991.23,UPI,Delhi,2025-05-04 22:40:26.224205
650607,ACC5176,ACC6085,19179.29,RTGS,Mumbai,2025-06-16 22:40:26.224222
125526,ACC8951,ACC5955,3058.08,IMPS,Mumbai,2025-05-19 22:40:26.224238
869860,ACC3223,ACC9445,8560.18,NEFT,Pune,2025-06-30 22:40:26.224255
336813,ACC4820,ACC1809,38836.58,RTGS,Delhi,2025-12-03 22:40:26.224271
585670,ACC9911,ACC8080,39642.07,RTGS,Pune,2026-01-27 22:40:26.224288
179154,ACC7210,ACC4145,11222.16,IMPS,Bangalore,2025-10-19 22:40:26.224302
642188,ACC2911,ACC6465,19167.76,IMPS,Mumbai,2025-05-12 22:40:26.224318
611068,ACC3468,ACC5619,49151.06,NEFT,Hyderabad,2025-06-09 22:40:26.224332
750544,ACC7459,ACC9373,39027.57,UPI,Hyderabad,2025-05-11 22:40:26.224347
719345,ACC4875,ACC8615,6266.08,NEFT,Bangalore,2025-03-24 22:40:26.224362
647186,ACC9498,ACC8630,16290.06,IMPS,Pune,2025-11-04 22:40:26.224376
553097,ACC3885,ACC7621,37151.7,NEFT,Pune,2025-03-20 22:40:26.224391
241173,ACC7918,ACC7062,18536.23,NEFT,Pune,2025-12-15 22:40:26.224405
692022,ACC3559,ACC5573,17484.36,IMPS,Delhi,2025-06-10 22:40:26.224420
637132,ACC9042,ACC3284,31742.13,IMPS,Mumbai,2025-03-17 22:40:26.224435
106976,ACC2517,ACC6673,27213.48,IMPS,Mumbai,2025-04-17 22:40:26.224450
428310,ACC6147,ACC5210,45424.55,NEFT,Mumbai,2025-09-23 22:40:26.224465
776861,ACC7486,ACC2622,10315.56,UPI,Hyderabad,2025-08-17 22:40:26.224480
104643,ACC6516,ACC2146,29912.97,UPI,Pune,2025-05-19 22:40:26.224494
967113,ACC7069,ACC1772,47640.58,IMPS,Bangalore,2025-12-08 22:40:26.224509
974675,ACC1752,ACC1216,4533.68,IMPS,Delhi,2025-10-10 22:40:26.224523
933075,ACC4051,ACC6431,45748.12,RTGS,Bangalore,2025-05-28 22:40:26.224538
438381,ACC2323,ACC1149,29000.8,UPI,Bangalore,2025-05-06 22:40:26.224553
687137,ACC1995,ACC2005,6754.22,NEFT,Pune,2025-12-27 22:40:26.224568
623591,ACC7511,ACC4037,13252.94,NEFT,Delhi,2025-03-09 22:40:26.224583
238493,ACC5073,ACC6786,37942.31,RTGS,Bangalore,2025-06-21 22:40:26.224597
155621,ACC3237,ACC8861,29262.15,RTGS,Delhi,2026-01-04 22:40:26.224612
841196,ACC3183,ACC3900,16580.02,NEFT,Mumbai,2025-09-24 22:40:26.224626
286011,ACC9713,ACC2457,18974.23,UPI,Hyderabad,2025-07-26 22:40:26.224644
440927,ACC8332,ACC8036,2176.93,NEFT,Delhi,2025-08-19 22:40:26.224670
554379,ACC9205,ACC5876,12687.48,RTGS,Delhi,2025-09-01 22:40:26.224702
