transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
123348,ACC8030,ACC3227,32351.42,NEFT,Hyderabad,2025-08-17 22:40:26.141263
149226,ACC3628,ACC2241,42190.94,NEFT,Pune,2025-12-30 22:40:26.141324
145568,ACC2138,ACC5174,22034.98,UPI,Delhi,2026-01-10 22:40:26.141345
236812,ACC4649,ACC1943,4913.36,NEFT,Delhi,2025-12-24 22:40:26.141363
197793,ACC2441,ACC4865,5760.05,IMPS,Mumbai,2025-03-02 22:40:26.141379
475180,ACC3849,ACC8605,29993.84,RTGS,Pune,2025-09-10 22:40:26.141395
929893,ACC5456,ACC2555,5970.74,UPI,Hyderabad,2026-01-29 22:40:26.141411
374528,ACC8841,ACC5693,26168.3,RTGS,Pune,2025-11-08 22:40:26.141426
520017,ACC1330,ACC6355,22881.76,NEFT,Mumbai,2025-12-05 22:40:26.141441
509955,ACC4020,ACC3740,18278.82,RTGS,Hyderabad,2025-11-13 22:40:26.141456
795786,ACC6867,ACC3370,33769.52,RTGS,Pune,2025-11-07 22:40:26.141471
256237,ACC6235,ACC3743,17662.36,RTGS,Hyderabad,2025-07-02 22:40:26.141487
156476,ACC7419,ACC4872,36329.93,UPI,Delhi,2025-04-29 22:40:26.141502
244307,ACC6826,ACC1432,13189.92,IMPS,Bangalore,2025-08-30 22:40:26.141517
514423,ACC1130,ACC9513,849.03,RTGS,Bangalore,2025-05-04 22:40:26.141532
565026,ACC5361,ACC2744,40305.42,NEFT,Delhi,2025-05-06 22:40:26.141548
735081,ACC3378,ACC5222,28436.26,IMPS,Hyderabad,2025-02-28 22:40:26.141564
857273,ACC5176,ACC2244,16706.93,NEFT,Bangalore,2025-07-10 22:40:26.141581
692927,ACC9506,ACC7931,2045.81,UPI,Pune,2025-03-22 22:40:26.141598
220259,ACC7838,ACC1172,33333.14,UPI,Mumbai,2025-10-31 22:40:26.141614
747886,ACC6014,ACC5632,15271.79,NEFT,Mumbai,2025-07-15 22:40:26.141630
305588,ACC2563,ACC8336,9663.66,UPI,Delhi,2025-11-26 22:40:26.141646
582739,ACC1711,ACC4569,40532.13,UPI,Mumbai,2026-01-09 22:40:26.141663
409299,ACC8080,ACC7213,45007.18,UPI,Bangalore,2026-02-17 22:40:26.141679
305683,ACC8896,ACC4806,32622.46,UPI,Hyderabad,2025-05-03 22:40:26.141696
995361,ACC7859,ACC8962,23797.41,IMPS,Pune,2025-12-30 22:40:26.141711
624882,ACC2759,ACC6609,3044.58,RTGS,Bangalore,2025-11-05 22:40:26.141726
945279,ACC6947,ACC5401,46269.78,IMPS,Bangalore,2025-06-10 22:40:26.141741
495987,ACC7382,ACC7136,38722.79,NEFT,Pune,2025-07-23 22:40:26.141755
329016,ACC5892,ACC3391,35374.59,NEFT,Delhi,2025-02-24 22:40:26.141770
226221,ACC9163,ACC9013,22725.97,UPI,Pune,2025-08-17 22:40:26.141785
488722,ACC2842,ACC3971,36946.1,NEFT,Delhi,2025-03-14 22:40:26.141800
885254,ACC9236,ACC7674,6880.21,NEFT,Mumbai,2025-03-06 22:40:26.141815
556985,ACC2994,ACC4442,36651.26,UPI,Bangalore,2025-08-11 22:40:26.141830
450983,ACC3950,ACC2127,18114.71,NEFT,Delhi,2025-08-23 22:40:26.141846
644240,ACC1427,ACC8760,33924.99,NEFT,Delhi,2025-08-24 22:40:26.141860
441746,ACC8421,ACC8149,24694.49,RTGS,Hyderabad,2025-10-28 22:40:26.141875
128223,ACC5198,ACC3158,28957.45,UPI,Delhi,2025-03-14 22:40:26.141889
384659,ACC3621,ACC2129,9893.1,UPI,Bangalore,2025-04-02 22:40:26.141904
508256,ACC4546,ACC1114,1515.36,RTGS,Mumbai,2025-07-23 22:40:26.141919
894665,ACC6017,ACC7592,4656.86,RTGS,Mumbai,2025-10-29 22:40:26.141934
209912,ACC8070,ACC5309,12624.61,UPI,Hyderabad,2025-12-27 22:40:26.141948
424943,ACC6595,ACC4769,1321.28,UPI,Hyderabad,2026-02-12 22:40:26.141963
751071,ACC9486,ACC8028,42843.34,NEFT,Bangalore,2025-03-17 22:40:26.141979
351102,ACC3228,ACC8993,49369.02,RTGS,Mumbai,2025-11-09 22:40:26.141993
965296,ACC5919,ACC2623,45434.18,NEFT,Delhi,2025-04-01 22:40:26.142008
110177,ACC1476,ACC6722,42457.23,IMPS,Pune,2025-07-26 22:40:26.142023
858614,ACC2697,ACC5832,18241.36,UPI,Pune,2025-03-06 22:40:26.142037
485383,ACC4621,ACC4036,15757.7,RTGS,Bangalore,2025-03-07 22:40:26.142051
880552,ACC6649,ACC7011,10400.71,UPI,Hyderabad,2025-09-19 22:40:26.142066
