transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
257507,ACC2784,ACC6347,28374.85,RTGS,Mumbai,2026-01-26 22:40:26.002288
964100,ACC5045,ACC6291,36570.66,RTGS,Pune,2026-02-19 22:40:26.002351
235629,ACC1575,ACC8395,43551.98,IMPS,Delhi,2025-11-07 22:40:26.002373
952671,ACC8581,ACC7164,12197.44,IMPS,Delhi,2025-10-30 22:40:26.002392
577426,ACC6353,ACC1736,43288.48,UPI,Hyderabad,2025-05-06 22:40:26.002408
343728,ACC1815,ACC1207,23041.82,IMPS,Pune,2025-09-12 22:40:26.002426
939086,ACC3951,ACC5883,23955.4,RTGS,Mumbai,2025-11-02 22:40:26.002442
882201,ACC9899,ACC9125,18861.81,NEFT,Delhi,2025-03-11 22:40:26.002457
610713,ACC7711,ACC8039,38153.62,NEFT,Mumbai,2025-09-21 22:40:26.002473
583335,ACC5581,ACC4992,1838.81,NEFT,Pune,2025-12-13 22:40:26.002489
856382,ACC4777,ACC1285,41857.27,RTGS,Delhi,2025-10-28 22:40:26.002505
652858,ACC6266,ACC2920,34808.32,UPI,Bangalore,2026-01-17 22:40:26.002521
440025,ACC9139,ACC5981,47084.06,NEFT,Hyderabad,2025-06-07 22:40:26.002536
254655,ACC8121,ACC8023,41286.72,UPI,Mumbai,2026-01-15 22:40:26.002551
207564,ACC1832,ACC1745,935.92,IMPS,Mumbai,2026-01-11 22:40:26.002566
424953,ACC4030,ACC1184,24908.66,UPI,Mumbai,2025-12-05 22:40:26.002581
739504,ACC7008,ACC8632,17271.6,RTGS,Mumbai,2025-05-09 22:40:26.002596
321076,ACC5569,ACC5712,5015.2,RTGS,Hyderabad,2025-11-10 22:40:26.002611
852002,ACC5533,ACC8103,14639.71,UPI,Delhi,2025-12-29 22:40:26.002626
426180,ACC9586,ACC6757,199.33,UPI,Bangalore,2025-03-09 22:40:26.002641
223968,ACC9503,ACC1529,21314.66,IMPS,Mumbai,2025-04-17 22:40:26.002655
767625,ACC5866,ACC2033,7104.88,RTGS,Hyderabad,2026-01-18 22:40:26.002672
729051,ACC8778,ACC3231,42961.64,RTGS,Pune,2025-12-18 22:40:26.002687
536145,ACC8346,ACC8428,8790.17,IMPS,Bangalore,2025-11-02 22:40:26.002702
309412,ACC9130,ACC6849,43582.12,NEFT,Mumbai,2025-07-26 22:40:26.002716
746936,ACC9876,ACC6123,37151.21,NEFT,Hyderabad,2025-09-17 22:40:26.002731
175501,ACC8560,ACC7146,22198.25,RTGS,Delhi,2026-02-03 22:40:26.002745
274067,ACC2402,ACC8624,4739.87,IMPS,Hyderabad,2025-10-25 22:40:26.002760
509339,ACC8535,ACC9167,21176.62,RTGS,Bangalore,2025-05-03 22:40:26.002774
173990,ACC6065,ACC7705,6677.15,NEFT,Delhi,2026-02-06 22:40:26.002789
434130,ACC1985,ACC8254,37288.97,IMPS,Delhi,2025-12-16 22:40:26.002803
744828,ACC1029,ACC5131,29406.66,RTGS,Delhi,2025-08-01 22:40:26.002819
811285,ACC6145,ACC7210,42483.51,IMPS,Hyderabad,2025-05-28 22:40:26.002834
971743,ACC3012,ACC8662,37819.28,NEFT,Pune,2025-09-09 22:40:26.002849
204538,ACC4148,ACC6391,11389.23,IMPS,Mumbai,2025-03-18 22:40:26.002867
218141,ACC9246,ACC1646,6172.47,IMPS,Mumbai,2025-06-17 22:40:26.002882
115077,ACC7854,ACC9927,35564.11,RTGS,Delhi,2025-05-05 22:40:26.002896
394677,ACC1254,ACC7676,32342.36,IMPS,Mumbai,2025-08-28 22:40:26.002911
432686,ACC8675,ACC1482,33056.41,RTGS,Pune,2025-04-11 22:40:26.002925
316809,ACC3811,ACC5823,3174.65,RTGS,Mumbai,2025-10-11 22:40:26.002940
397337,ACC1580,ACC8208,38804.35,RTGS,Mumbai,2025-09-16 22:40:26.002954
272201,ACC2189,ACC1382,13054.06,RTGS,Delhi,2026-01-05 22:40:26.002969
751349,ACC4276,ACC4996,22646.65,RTGS,Hyderabad,2025-12-22 22:40:26.002984
266384,ACC2225,ACC1379,39094.0,UPI,Bangalore,2025-12-16 22:40:26.003000
303582,ACC8940,ACC3978,37378.29,RTGS,Mumbai,2026-01-09 22:40:26.003014
950795,ACC8542,ACC3094,27102.44,UPI,Pune,2026-02-10 22:40:26.003029
423695,ACC1788,ACC9280,19488.03,NEFT,Pune,2025-09-21 22:40:26.003043
264831,ACC6174,ACC8260,39338.82,NEFT,Delhi,2025-05-08 22:40:26.003058
136879,ACC6957,ACC4967,21480.1,IMPS,Hyderabad,2025-08-10 22:40:26.003073
143549,ACC2550,ACC5322,2385.07,IMPS,Mumbai,2025-09-23 22:40:26.003087
