transaction_id,sender_account,receiver_account,amount,transaction_type,city,timestamp
260593,ACC8665,ACC6266,30886.26,IMPS,Hyderabad,2025-03-26 22:40:26.174938
419863,ACC7184,ACC5695,12911.04,UPI,Delhi,2025-12-27 22:40:26.174984
147943,ACC1895,ACC3093,7887.77,RTGS,Delhi,2025-08-20 22:40:26.175004
717768,ACC8520,ACC4417,47925.69,IMPS,Pune,2025-10-23 22:40:26.175020
512381,ACC5839,ACC6216,17514.46,IMPS,Hyderabad,2025-10-31 22:40:26.175036
350770,ACC7317,ACC1712,9994.15,UPI,Hyderabad,2026-01-24 22:40:26.175052
715879,ACC2996,ACC9007,8911.8,NEFT,Bangalore,2025-10-20 22:40:26.175067
711032,ACC3018,ACC8464,37472.25,UPI,Delhi,2025-04-09 22:40:26.175081
262194,ACC6243,ACC4464,24829.77,NEFT,Delhi,2025-07-19 22:40:26.175097
516093,ACC7038,ACC4154,20096.51,IMPS,Bangalore,2025-11-19 22:40:26.175111
106988,ACC4884,ACC2881,47847.07,IMPS,Delhi,2025-10-24 22:40:26.175126
108239,ACC8724,ACC5884,23341.51,RTGS,Delhi,2025-11-03 22:40:26.175142
740943,ACC6708,ACC3443,44089.45,UPI,Delhi,2025-04-09 22:40:26.175157
290199,ACC2154,ACC2342,21090.36,IMPS,Bangalore,2025-06-21 22:40:26.175172
475790,ACC3237,ACC1808,30806.41,RTGS,Hyderabad,2025-09-02 22:40:26.175186
221755,ACC2756,ACC5608,4757.29,IMPS,Hyderabad,2026-01-15 22:40:26.175201
299946,ACC9657,ACC1643,30087.91,NEFT,Hyderabad,2025-10-28 22:40:26.175216
146459,ACC7651,ACC3856,37204.0,IMPS,Hyderabad,2026-01-17 22:40:26.175231
373613,ACC2539,ACC8540,11660.85,RTGS,Mumbai,2025-03-09 22:40:26.175245
506047,ACC3181,ACC9234,12881.95,UPI,Pune,2025-11-06 22:40:26.175260
330422,ACC7009,ACC6938,40478.2,NEFT,Hyderabad,2025-04-17 22:40:26.175276
723516,ACC3296,ACC2352,28360.39,UPI,Delhi,2025-12-09 22:40:26.175292
733431,ACC9723,ACC9607,25317.58,NEFT,Mumbai,2025-08-31 22:40:26.175308
571052,ACC9990,ACC4975,10333.9,NEFT,Hyderabad,2025-10-14 22:40:26.175325
412037,ACC7799,ACC5936,48365.34,IMPS,Pune,2025-06-07 22:40:26.175341
354522,ACC4390,ACC5615,47529.98,UPI,Hyderabad,2025-07-07 22:40:26.175357
570107,ACC7464,ACC6446,40127.28,IMPS,Hyderabad,2025-07-20 22:40:26.175374
812091,ACC5817,ACC3626,39181.94,IMPS,Pune,2025-10-04 22:40:26.175390
620810,ACC6210,ACC5170,4493.34,UPI,Hyderabad,2025-11-05 22:40:26.175405
488990,ACC4896,ACC9951,9188.82,UPI,Mumbai,2025-09-09 22:40:26.175421
425369,ACC5922,ACC4415,1802.17,RTGS,Delhi,2025-07-27 22:40:26.175437
470630,ACC6370,ACC8956,19941.94,NEFT,Hyderabad,2025-04-09 22:40:26.175453
955481,ACC2708,ACC7568,40127.25,IMPS,Hyderabad,2025-05-01 22:40:26.175469
828392,ACC6796,ACC8386,27037.91,NEFT,Mumbai,2025-08-31 22:40:26.175485
937966,ACC7806,ACC3440,49921.27,UPI,Pune,2025-12-03 22:40:26.175505
669757,ACC7529,ACC4058,30987.5,RTGS,Hyderabad,2025-06-07 22:40:26.175520
591839,ACC5250,ACC2829,37144.9,UPI,Pune,2025-11-21 22:40:26.175535
965413,ACC3125,ACC1806,35999.04,UPI,Mumbai,2025-04-10 22:40:26.175549
785625,ACC7966,ACC4156,30892.46,RTGS,Pune,2025-05-16 22:40:26.175564
101527,ACC5500,ACC6122,4184.58,NEFT,Bangalore,2025-05-07 22:40:26.175579
527824,ACC5179,ACC5302,48554.88,UPI,Pune,2025-09-18 22:40:26.175593
601322,ACC1246,ACC8692,30605.82,IMPS,Pune,2026-02-12 22:40:26.175608
172251,ACC5219,ACC3467,47719.5,IMPS,Delhi,2026-02-14 22:40:26.175623
987767,ACC3916,ACC5483,21844.47,NEFT,Pune,2026-01-28 22:40:26.175638
346393,ACC8346,ACC5274,14246.34,NEFT,Pune,2025-11-28 22:40:26.175652
444553,ACC3715,ACC7182,24280.56,IMPS,Hyderabad,2025-09-12 22:40:26.175667
854526,ACC3206,ACC1454,43660.63,IMPS,Bangalore,2025-03-22 22:40:26.175681
470700,ACC6665,ACC8007,34619.75,IMPS,Bangalore,2025-06-23 22:40:26.175698
499782,ACC3794,ACC6617,44991.36,RTGS,Hyderabad,2025-05-25 22:40:26.175713
684031,ACC4942,ACC5598,28507.22,NEFT,Bangalore,2025-05-21 22:40:26.175727
